repo,subset,split,row_id,prompt_hash,prompt_len,completion_len,annotation_source,n_annotations,n_valid_spans,n_invalid_spans
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11479,203499bd6780891f3638ef056fe99f9c,397,4066,annotations,7,6,1
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11480,de93d839335e4c1915ec4463d1b41987,321,4073,annotations,12,12,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11481,a033066825b6ae8f38590d422b8ae346,326,7098,annotations,2,2,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11482,9a7a78b08078a63a74e5572e11587646,62,4192,annotations,14,14,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11483,ceab38be63f0fc0a634b6758f9236a0e,70,2523,annotations,11,10,1
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11484,f7943136fae8280e7ff5e0060a03a2cf,194,6160,annotations,16,16,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11485,93ed83b2a80c76b98e5a36acb584b7a1,322,6530,annotations,2,2,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11486,4cb5bd507bc25b535392fffef5713351,316,4560,annotations,13,13,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11487,a1c27f3336ba3a7cb49ae21f90e6da94,290,5709,annotations,1,1,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11488,b95eff11136b5ee8ed6ae3b71880a57a,49,2749,annotations,8,8,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11489,91ca90488fd0fc5f916694825c8d33f3,65,3611,annotations,12,12,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11490,515e47582c2912265595a49b6f385307,66,3516,annotations,7,7,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11491,653cd6e48a59a5f20e4dc03af6d0e455,49,9745,annotations,2,2,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11492,298eb6ab821488a819db9a01f77cb8b1,68,3892,annotations,3,3,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11493,e30211c5d9efa1be5b151ea514c3104e,33,2937,annotations,5,5,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11494,b0768f5f13fbcca5d01f38d42e8a14da,345,4638,annotations,4,4,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11495,01f8f3a0cc43ef5270969d95dd700844,70,4107,annotations,11,11,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11496,79437e5b76097f61870aa803631f66fa,317,5667,annotations,7,7,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11497,0b400bdce3b7574cf2c6a67e69bd23bc,70,3472,annotations,4,4,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11498,29fe15807ab156e8bf4c481ead4e9063,58,4115,annotations,16,14,2
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11499,b5b633dbed6fb470334d2c60138ccd70,75,4058,annotations,10,10,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11500,8088b443cf3a493c2914d7a62a5a016d,251,3597,annotations,4,4,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11501,1c29b0b50de781aeddedf819cfedfcd3,87,3572,annotations,5,5,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11502,ab0e272dc437f038109e560d81b5902b,334,3321,annotations,11,11,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11503,2d46688d25723446be02de7198bcb83d,50,2442,annotations,7,7,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11504,820b97197978039291c772aa9c48986b,54,3090,annotations,6,6,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11505,95badb5ca393001a3f2f023a6af62ae4,307,3820,annotations,10,10,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11506,b80a130a111c5e9b633b290b30ca7de9,56,2153,annotations,2,2,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11507,b829bf4db348ee52c99c8162b312476b,371,5143,annotations,13,7,6
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11508,c1d02ad7de5ec2809208b6333d2ed50b,369,4080,annotations,14,14,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11509,0d66847e24705e3d5fa33655106eba4b,80,4454,annotations,6,6,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11510,601775e6e9e97135fc6e099581489e36,50,2952,annotations,10,10,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11511,eadc619744654c4c592c7ae3071a3593,47,3143,annotations,3,3,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11512,f5e79bd57af1185bfc48b1a7bf44b8cb,310,4462,annotations,2,2,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11513,406935cce627f8dafc1f5c655ad2f943,216,4050,annotations,26,26,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11514,1fcf3bd3cbacccc0a6bfa0cdde4e34dd,304,4754,annotations,7,7,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11515,5f3c22d58c4c0fd4bd33e0528b44ac6d,50,3861,annotations,9,8,1
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11516,25878364d7a35213bf039e86344bc2db,72,4140,annotations,13,13,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11517,b0f7b0ed42be1e94d7b3160ef39360a0,30,2887,annotations,6,6,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11518,c4971d5872b6250758ebafe507902a83,91,3304,annotations,16,16,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11519,f03b3a94a2fb8d35d57e13c282240adc,337,3819,annotations,2,2,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11520,f7c8b1f1ffaf6c41f7fe59dc0d0cadf3,78,3450,annotations,5,5,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11521,f1ad80920651b62481469aba40124469,82,3563,annotations,1,1,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11522,f583bd9633d0801d6bdc3bc6cf6de553,74,4362,annotations,3,3,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11523,0b32bd002de7144ee7d33895bea70aed,79,2518,annotations,9,9,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11524,788de6f804a3fefebeba8a15627b7bb3,62,3446,annotations,2,2,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11525,e2416cd20933d7e149f065150eead363,71,4053,annotations,9,9,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11526,6fc0d92cf0208ea9b19b45d4c9fc4e21,91,3715,annotations,31,31,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11527,8464ee9717832b8dd9b8ee13a195c104,76,3715,annotations,16,16,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11528,44edf2a3ac2130d33a65932b91f94ee0,61,3167,annotations,10,10,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11529,8e6a299c332c20496c8159a45c867fc1,77,3444,annotations,5,5,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11530,108d658cc944ba7a97fcb3f9941cc914,62,2627,annotations,6,6,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11531,71db2efb4b043fc246b0ba424dcdd5fe,88,4539,annotations,17,17,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11532,fd0ae3b988a3d1f1d9899ad7d07a9710,45,3678,annotations,11,11,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11533,921d8d26a980d671f62e6e1ce688de1b,73,3434,annotations,8,8,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11534,ecc45679f08888d820351e64889306d8,62,3019,annotations,11,11,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11535,d111a9e5ba7c8bf4902c898b32dfc7b0,449,4412,annotations,9,9,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11536,9b85a3347238f3d517f648302b9aa327,109,3610,annotations,13,12,1
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11537,1ef857da228911bf027899c0c63ed573,61,3105,annotations,10,8,2
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11538,33e9c30e536d1735df73996af47be55d,66,4266,annotations,11,11,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11539,dd0bcf4eb515f2a3f87198315887807a,335,5004,annotations,19,16,3
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11540,2110bbb696feb831be10437f4797a4c1,302,5430,annotations,17,17,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11541,b50ef6dde465785ed35f990a102646b0,77,2659,annotations,2,2,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11542,a1f7499353c53360b430d6c04b277177,51,2917,annotations,23,23,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11543,ee8e1d683a29be5be4077d1693e67590,51,4986,annotations,18,18,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11544,0d274180125558bfc7fb7cdb627c1669,59,3635,annotations,14,14,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11545,1d9c7c20db94725b30db84f6953bd26c,61,1574,annotations,1,1,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11546,40707472150c37c369b02ea8ab5bcb3b,365,5023,annotations,3,3,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11547,aa830132e67d006574d1be6d0c7380a0,455,5991,annotations,15,15,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11548,11887e8c4e080b71091a573c2c6fd695,80,2483,annotations,5,5,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11549,baf31176d15518c3e23ee7c393b41175,261,5197,annotations,13,13,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11550,adc0b096756da222ec67659e6f25fa8b,59,3155,annotations,4,4,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11551,368e3d81673da7b40c4caf5701859d6c,82,3993,annotations,10,10,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11552,1c28e614ae8acc341447b98a4918f64d,75,3360,annotations,7,7,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11553,92bb3f4620469e5b576ac08da6258f0a,44,3287,annotations,2,2,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11554,b3d86ee0524204eba52c799d2ee6eb65,330,4992,annotations,2,2,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11555,5afa6e080520a047b5c745483baa641c,70,2793,annotations,6,6,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11556,80beb058c542cc6164e654e769b0b07a,94,4407,annotations,10,10,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11557,9406af49ad424aa63b637f092074d6dd,59,4175,annotations,19,18,1
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11558,7d020deb721da69ab61b2e9136f5aa94,55,5451,annotations,11,11,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11559,033cd97817a937c323796d018ace20c4,56,3525,annotations,8,8,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11560,49d501380ae6c46378bf0d283bd4d466,295,4305,annotations,7,7,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11561,59a2a7ce9810b244b208b821c096cfbe,88,3178,annotations,15,15,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11562,8dc243e1b3944eb9776342f2326ce925,70,1560,annotations,4,4,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11563,1417ff3f8f741ef5121d58a45ae75c2b,71,3031,annotations,10,10,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11564,7d650af5f33e7293ef130c96b2d69e4c,252,5237,annotations,11,11,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11565,1a418dd3e4f35822535b4854c4cd8f48,324,4094,annotations,15,14,1
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11566,dd146444c88e101f688943e2a22cee29,129,4151,annotations,13,13,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11567,182adeea83559184f841e143b80b3794,69,4151,annotations,7,7,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11568,dc8016a09e8b19093bd8a413648490e0,59,2571,annotations,12,12,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11569,4d65071e9ec523f103aa413e5badf1d1,67,4003,annotations,15,15,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11570,7df6c48d9a17d09bc7992246b4cdc893,111,2988,annotations,7,7,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11571,f38bb3271ca56a419920002575966def,311,5130,annotations,9,8,1
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11572,ae1810c6d3781022b990aede17f3c0ca,102,3662,annotations,11,11,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11573,aa9460c06ad5e29b61690efb0d74bf1b,463,5538,annotations,1,1,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11574,c15a5736537a3c197144b203ce0eec3a,401,4457,annotations,2,2,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11575,76bde96f2afaaba7fadd098dcbfc09c5,231,3464,annotations,9,9,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11576,a85fd3b7bf9f0b6e0599e449df1b2b16,356,4516,annotations,2,2,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11577,34ecc483e7a3cc6d5728207f8e928134,48,3114,annotations,12,12,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11578,c160a8032920aacf65c5ac37888a28f1,90,3360,annotations,10,10,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11579,99588668de0d81bba37c162088cc6706,69,3894,annotations,12,12,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11580,695ae9dd0f3b70390b09c55093f74a2f,63,3141,annotations,1,1,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11581,d1f9d7468e8375668e6444d70f83ffd6,71,4028,annotations,9,9,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11582,7948824040ba7fc6ab7f326146ba9ba0,73,3368,annotations,20,20,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11583,19dca21d2b3dfe11f12d8792ba1c3a89,353,4559,annotations,1,1,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11584,c8ccc1209b616b97631af4375bb61769,83,3497,annotations,2,2,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11585,79ce0304e448ef45dc770326215730d3,317,5053,annotations,26,22,4
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11586,98cd3dc618b3a42c83e77d29e2ca2175,89,2767,annotations,9,9,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11587,93e5d9bc6e4b21ed21820e7207206348,85,2995,annotations,11,11,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11588,528ee726aac400a29406b6bce86baa49,328,4593,annotations,16,11,5
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11589,e56d9106149593e6c4eaef5916847409,78,4291,annotations,1,1,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11590,9174245b5563d3eec54575044b5af54e,42,4817,annotations,13,13,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11591,d8693d78de1ecfc6bda71e743d7d2535,85,2431,annotations,9,9,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11592,c9334e0cf809981f47baf84cb67b3984,68,3077,annotations,13,13,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11593,0a2362c6e1a1d73a5907953278813e77,82,3986,annotations,2,2,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11594,2c9cd66bc4fb675c6c937762d1465f05,56,3844,annotations,25,24,1
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11595,9942f1dc48a20b6844a64da311871ffa,260,4489,annotations,7,7,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11596,de1f7c40cda20b839bf49b126a491b85,353,5540,annotations,9,9,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11597,57863e9125b35ed6085a6a403ef717c4,410,5435,annotations,13,12,1
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11598,6793b2e6c6288a9ca31bb93d4f9cca09,322,4930,annotations,12,12,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11599,32012e992817339ba267388c6f1d222f,260,3759,annotations,12,12,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11600,20c5fd2e5062366c77ccb4d33f72fc7e,417,5669,annotations,11,11,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11601,750279c7fd5eff26ff780b86b680391d,86,2539,annotations,7,7,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11602,576eeb2801f3fd364d50ceab0e7d9bd4,234,4056,annotations,15,15,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11603,4f3fb08509426416d85da5eed9ab783e,288,4992,annotations,7,4,3
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11604,2208eb13b9f08486d014939e5b2f9d18,279,4396,annotations,13,13,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11605,eef85df29cbcfe9b39dfb8b6d19f6a65,416,7841,annotations,8,7,1
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11606,ee0b49e2ea60eb86088b9046d9e02497,215,6735,annotations,12,12,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11607,3c170e4b502c81fcc0cc9d7978165594,366,4837,annotations,2,2,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11608,b56f20b8952ab7614382547a25b2d9f9,347,3963,annotations,14,14,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11609,4707295bcd198f593f76155603483a1c,278,4728,annotations,9,9,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11610,d5d7b0fab2529739fbd8aa8158192e7f,338,5520,annotations,1,1,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11611,b488618309aecddfe6b22c6a128f1ad3,79,3250,annotations,8,8,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11612,31ac2e7ae29702cbadd6a235a2e32337,49,4151,annotations,20,20,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11613,6f1dfba11be02f7e3176c4e007568762,75,3854,annotations,13,13,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11614,c679ce5b29cc357f4b17d9d2d4a2a60f,89,4443,annotations,1,1,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11615,a3e74969c766c3678da6017a8bccbf36,303,4792,annotations,1,1,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11616,e04a16952d06a884e538675a0354e9d7,286,6336,annotations,15,15,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11617,13eccc90ed59bea6568c0a36011511c9,68,3123,annotations,22,22,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11618,c1e32c37d828daa26c42497f8b5a8084,70,3182,annotations,23,23,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11619,f310b16d0763f0d548f70adfc6cc6d25,64,2971,annotations,10,10,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11620,fb8cf8db5bad2c6f3ad041d87e6a16fb,74,2860,annotations,12,12,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11621,70550c472b7f9bab782aca4ce17e61f1,53,2384,annotations,14,14,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11622,ce96b72979ab5dfdef7eda8665b92f4c,44,3885,annotations,13,13,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11623,aac7deae60bdda371c799b53671118eb,257,3674,annotations,13,13,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11624,3ead188ab8401f5725d989e417572472,69,3936,annotations,4,4,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11625,0b6c2614470549e64e7bef2d5b32d0de,68,5608,annotations,5,5,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11626,a18a3231bfaee89741dad27d770d3688,42,2464,annotations,10,10,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11627,f9f2cf7f5ce55f21b6836865ea501630,335,6869,annotations,10,10,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11628,bfd045fb524f8b4a68dc251fd9895404,44,2741,annotations,2,2,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11629,40d6e07f84a63b899ec575184d18abd4,365,5069,annotations,7,7,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11630,1fc6f210e60856d04d66639b38131281,296,6195,annotations,2,2,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11631,edb5f0f2ba2e33b263d3014239ce4077,319,4423,annotations,2,2,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11632,64ba42ce059c3e26720b7e72455122aa,35,2942,annotations,12,12,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11633,dcd3190b56fa42cafa88d26c5c424f2b,93,3861,annotations,4,4,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11634,f56458bdf24e17e7404baccdd3ba3047,306,4571,annotations,12,12,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11635,b0e5306800a0c299add48e619026fa5f,71,2627,annotations,1,1,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11636,728e0e2a54a62062df34afa1f62f2ce8,468,5638,annotations,15,15,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11637,4eb901da187e08425f544278276831be,408,5876,annotations,12,12,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11638,d175e2b807a3f4c094b715a2b1cba13c,63,3554,annotations,10,10,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11639,9705b756195c308af1be79b8b8f3335d,381,6394,annotations,3,3,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11640,c785d609e6fc0bf69b646bcb61e5e3ed,72,2355,annotations,21,21,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11641,cb24880905f7c75ae7fdf59c5645e52c,63,3356,annotations,11,11,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11642,7d5d67ef6f30183dc8ffd06386cd76f7,311,3933,annotations,4,4,0
tkwiecinski/longfact-test-split,Meta_Llama_3.1_8B_Instruct,train,11643,a8a0220741117dc356e22e5174419b9e,228,5784,annotations,3,1,2
